Frequency (Hz),Magnitude,Magnitude (dB)
13000.7900,0.000000,-137.826097
13001.4953,0.000000,-134.993774
13002.2005,0.000000,-135.954265
13002.9058,0.000000,-141.624106
13003.6111,0.000000,-143.414230
13004.3163,0.000000,-136.371999
13005.0216,0.000000,-136.547482
13005.7269,0.000000,-137.083024
13006.4321,0.000000,-137.016479
13007.1374,0.000000,-160.029979
13007.8426,0.000000,-143.036634
13008.5479,0.000000,-146.756561
13009.2532,0.000000,-136.699172
13009.9584,0.000000,-142.740665
13010.6637,0.000000,-137.803448
13011.3689,0.000000,-151.078026
13012.0742,0.000000,-136.909425
13012.7795,0.000000,-146.871097
13013.4847,0.000000,-141.787421
13014.1900,0.000000,-149.367626
13014.8953,0.000000,-137.961825
13015.6005,0.000000,-140.762190
13016.3058,0.000000,-150.251271
13017.0110,0.000000,-138.062280
13017.7163,0.000000,-140.981897
13018.4216,0.000000,-137.651638
13019.1268,0.000000,-150.289890
13019.8321,0.000000,-135.547516
13020.5373,0.000000,-137.789296
13021.2426,0.000000,-140.159577
13021.9479,0.000000,-144.810854
13022.6531,0.000000,-148.475327
13023.3584,0.000000,-143.181464
13024.0636,0.000000,-147.087414
13024.7689,0.000000,-136.368110
13025.4742,0.000000,-140.112168
13026.1794,0.000000,-136.889526
13026.8847,0.000000,-144.242964
13027.5900,0.000000,-135.542155
13028.2952,0.000000,-152.464140
13029.0005,0.000000,-133.063427
13029.7057,0.000000,-133.019934
13030.4110,0.000000,-141.559845
13031.1163,0.000000,-138.805356
13031.8215,0.000000,-140.525400
13032.5268,0.000000,-135.933473
13033.2320,0.000000,-136.683620
13033.9373,0.000000,-138.934505
13034.6426,0.000000,-140.835095
13035.3478,0.000000,-135.557613
13036.0531,0.000000,-134.500620
13036.7584,0.000000,-134.589473
13037.4636,0.000000,-137.286617
13038.1689,0.000000,-128.823465
13038.8741,0.000000,-138.875484
13039.5794,0.000000,-138.629013
13040.2847,0.000000,-136.223406
13040.9899,0.000000,-143.959325
13041.6952,0.000000,-137.996209
13042.4004,0.000000,-138.224050
13043.1057,0.000000,-136.078489
13043.8110,0.000000,-134.936732
13044.5162,0.000000,-144.838028
13045.2215,0.000000,-134.108275
13045.9268,0.000000,-133.782200
13046.6320,0.000000,-132.120194
13047.3373,0.000000,-136.409035
13048.0425,0.000000,-134.558880
13048.7478,0.000000,-140.700183
13049.4531,0.000000,-132.139493
13050.1583,0.000000,-130.398306
13050.8636,0.000000,-129.923953
13051.5688,0.000000,-136.247378
13052.2741,0.000000,-135.485045
13052.9794,0.000000,-129.500336
13053.6846,0.000000,-129.612668
13054.3899,0.000000,-142.508294
13055.0952,0.000000,-134.437006
13055.8004,0.000000,-137.992120
13056.5057,0.000000,-138.271427
13057.2109,0.000000,-136.912537
13057.9162,0.000000,-137.029754
13058.6215,0.000000,-146.731877
13059.3267,0.000000,-139.180345
13060.0320,0.000000,-135.831240
13060.7372,0.000000,-133.709180
13061.4425,0.000000,-136.650179
13062.1478,0.000000,-131.003256
13062.8530,0.000000,-142.313525
13063.5583,0.000000,-128.919056
13064.2636,0.000000,-138.085858
13064.9688,0.000000,-134.756408
13065.6741,0.000000,-139.346415
13066.3793,0.000000,-127.134339
13067.0846,0.000000,-146.813908
13067.7899,0.000000,-128.702971
13068.4951,0.000000,-135.402841
13069.2004,0.000000,-133.275449
13069.9056,0.000000,-138.350909
13070.6109,0.000000,-141.005872
13071.3162,0.000000,-138.219514
13072.0214,0.000000,-130.467107
13072.7267,0.000000,-132.239514
13073.4320,0.000000,-131.441983
13074.1372,0.000000,-130.879422
13074.8425,0.000000,-132.044100
13075.5477,0.000000,-131.425500
13076.2530,0.000000,-140.317206
13076.9583,0.000000,-140.695089
13077.6635,0.000000,-135.471248
13078.3688,0.000000,-142.219459
13079.0740,0.000000,-132.509751
13079.7793,0.000000,-132.173639
13080.4846,0.000000,-130.885154
13081.1898,0.000000,-130.355622
13081.8951,0.000000,-139.856415
13082.6004,0.000000,-137.362335
13083.3056,0.000000,-130.750109
13084.0109,0.000000,-134.313120
13084.7161,0.000000,-136.329172
13085.4214,0.000000,-129.691024
13086.1267,0.000000,-137.725843
13086.8319,0.000000,-134.609272
13087.5372,0.000000,-137.973723
13088.2424,0.000000,-134.425891
13088.9477,0.000000,-135.355776
13089.6530,0.000000,-133.663538
13090.3582,0.000000,-134.604534
13091.0635,0.000000,-154.895004
13091.7688,0.000000,-146.009926
13092.4740,0.000000,-135.004284
13093.1793,0.000000,-144.299234
13093.8845,0.000000,-134.025658
13094.5898,0.000000,-129.262429
13095.2951,0.000000,-135.522453
13096.0003,0.000000,-131.168487
13096.7056,0.000000,-128.086416
13097.4108,0.000000,-131.717915
13098.1161,0.000000,-126.580532
13098.8214,0.000000,-134.049818
13099.5266,0.000001,-124.021488
13100.2319,0.000000,-126.382135
13100.9372,0.000001,-124.988511
13101.6424,0.000001,-125.965435
13102.3477,0.000001,-123.061828
13103.0529,0.000001,-124.796903
13103.7582,0.000001,-122.021243
13104.4635,0.000001,-121.848436
13105.1687,0.000001,-122.465112
13105.8740,0.000001,-125.517965
13106.5792,0.000001,-121.823770
13107.2845,0.000001,-125.792171
13107.9898,0.000001,-125.104253
13108.6950,0.000001,-125.360438
13109.4003,0.000000,-127.763165
13110.1055,0.000001,-122.892153
13110.8108,0.000001,-125.582783
13111.5161,0.000001,-125.594266
13112.2213,0.000000,-126.938626
13112.9266,0.000000,-129.358779
13113.6319,0.000000,-128.664359
13114.3371,0.000000,-128.056226
13115.0424,0.000000,-129.944815
13115.7476,0.000000,-135.091078
13116.4529,0.000000,-128.734534
13117.1582,0.000000,-134.268144
13117.8634,0.000000,-139.709815
13118.5687,0.000000,-135.982400
13119.2739,0.000000,-136.371620
13119.9792,0.000000,-144.068963
13120.6845,0.000000,-134.203563
13121.3897,0.000000,-139.618996
13122.0950,0.000000,-134.932716
13122.8003,0.000000,-131.458436
13123.5055,0.000000,-134.387348
13124.2108,0.000000,-131.773798
13124.9160,0.000000,-131.336658
13125.6213,0.000000,-132.705242
13126.3266,0.000000,-130.313554
13127.0318,0.000000,-135.638176
13127.7371,0.000000,-131.920890
13128.4423,0.000000,-128.024690
13129.1476,0.000000,-127.845527
13129.8529,0.000000,-130.701742
13130.5581,0.000000,-127.455167
13131.2634,0.000000,-127.338261
13131.9687,0.000000,-147.775861
13132.6739,0.000000,-128.560779
13133.3792,0.000000,-132.688754
13134.0844,0.000000,-134.671148
13134.7897,0.000000,-128.324476
13135.4950,0.000000,-136.137889
13136.2002,0.000000,-127.836285
13136.9055,0.000000,-135.251030
13137.6107,0.000000,-149.510599
13138.3160,0.000000,-138.940900
13139.0213,0.000000,-130.963909
13139.7265,0.000000,-146.467913
13140.4318,0.000000,-129.551220
13141.1371,0.000000,-134.455418
13141.8423,0.000000,-127.862234
13142.5476,0.000000,-126.835038
13143.2528,0.000000,-142.668070
13143.9581,0.000000,-128.703916
13144.6634,0.000000,-130.406840
13145.3686,0.000000,-135.851029
13146.0739,0.000000,-128.304612
13146.7791,0.000000,-131.038351
13147.4844,0.000000,-132.639298
13148.1897,0.000000,-129.495724
13148.8949,0.000000,-132.187526
13149.6002,0.000001,-125.535507
13150.3055,0.000001,-125.753352
13151.0107,0.000000,-141.079365
13151.7160,0.000001,-125.227724
13152.4212,0.000000,-129.714002
13153.1265,0.000000,-134.763534
13153.8318,0.000000,-129.594104
13154.5370,0.000000,-128.648155
13155.2423,0.000000,-144.161854
13155.9475,0.000000,-129.032190
13156.6528,0.000000,-131.513687
13157.3581,0.000000,-135.247552
13158.0633,0.000000,-130.917957
13158.7686,0.000000,-136.823234
13159.4739,0.000000,-131.083232
13160.1791,0.000000,-126.945422
13160.8844,0.000000,-130.408904
13161.5896,0.000000,-133.705399
13162.2949,0.000000,-129.954955
13163.0002,0.000000,-136.166361
13163.7054,0.000000,-143.303593
13164.4107,0.000000,-130.813252
13165.1159,0.000000,-127.796158
13165.8212,0.000000,-145.687689
13166.5265,0.000000,-132.392349
13167.2317,0.000000,-128.483973
13167.9370,0.000000,-138.770347
13168.6423,0.000001,-123.800315
13169.3475,0.000001,-123.884275
13170.0528,0.000000,-138.306121
13170.7580,0.000001,-119.388310
13171.4633,0.000001,-119.352846
13172.1686,0.000000,-130.770249
13172.8738,0.000001,-117.078895
13173.5791,0.000001,-118.591844
13174.2843,0.000000,-132.404552
13174.9896,0.000001,-118.368831
13175.6949,0.000001,-119.286745
13176.4001,0.000000,-130.245481
13177.1054,0.000001,-119.222740
13177.8107,0.000001,-123.591262
13178.5159,0.000000,-138.171243
13179.2212,0.000001,-122.903583
13179.9264,0.000000,-126.718667
13180.6317,0.000001,-125.792922
13181.3370,0.000001,-125.860373
13182.0422,0.000000,-130.442711
13182.7475,0.000000,-128.719981
13183.4527,0.000000,-133.301014
13184.1580,0.000000,-130.366663
13184.8633,0.000001,-123.996115
13185.5685,0.000000,-128.224193
13186.2738,0.000000,-139.550604
13186.9791,0.000000,-128.644168
13187.6843,0.000000,-128.979810
13188.3896,0.000000,-132.413408
13189.0948,0.000000,-129.550381
13189.8001,0.000000,-128.383071
13190.5054,0.000000,-134.157012
13191.2106,0.000000,-131.463231
13191.9159,0.000000,-130.971669
13192.6211,0.000000,-131.189077
13193.3264,0.000000,-133.087722
13194.0317,0.000000,-129.965526
13194.7369,0.000000,-133.651359
13195.4422,0.000000,-127.502944
13196.1474,0.000000,-129.027358
13196.8527,0.000000,-132.469752
13197.5580,0.000000,-130.552375
13198.2632,0.000000,-130.540738
13198.9685,0.000000,-149.992941
13199.6738,0.000000,-127.290755
13200.3790,0.000000,-128.875511
13201.0843,0.000000,-129.134087
13201.7895,0.000000,-128.936923
13202.4948,0.000000,-128.934633
13203.2001,0.000000,-136.243918
13203.9053,0.000000,-134.811753
13204.6106,0.000000,-133.181157
13205.3158,0.000000,-133.454366
13206.0211,0.000000,-133.882230
13206.7264,0.000000,-126.036903
13207.4316,0.000000,-128.558662
13208.1369,0.000000,-129.111577
13208.8422,0.000000,-126.719073
13209.5474,0.000000,-126.264463
13210.2527,0.000000,-134.605774
13210.9579,0.000001,-124.850863
13211.6632,0.000000,-130.679666
13212.3685,0.000000,-127.755201
13213.0737,0.000000,-127.244619
13213.7790,0.000000,-127.759289
13214.4842,0.000000,-126.456215
13215.1895,0.000001,-123.836259
13215.8948,0.000000,-130.534821
13216.6000,0.000001,-124.093666
13217.3053,0.000001,-122.104352
13218.0106,0.000000,-126.708676
13218.7158,0.000001,-120.941345
13219.4211,0.000001,-118.665807
13220.1263,0.000001,-122.331206
13220.8316,0.000001,-117.901532
13221.5369,0.000001,-120.707830
13222.2421,0.000001,-120.482239
13222.9474,0.000002,-116.027559
13223.6526,0.000001,-118.611744
13224.3579,0.000001,-122.032855
13225.0632,0.000001,-116.713670
13225.7684,0.000001,-118.999223
13226.4737,0.000001,-122.845958
13227.1790,0.000001,-117.535446
13227.8842,0.000001,-120.648121
13228.5895,0.000001,-122.103714
13229.2947,0.000001,-116.889337
13230.0000,0.000001,-122.338029
13230.7053,0.000001,-123.245598
13231.4105,0.000001,-117.630390
13232.1158,0.000001,-122.274493
13232.8210,0.000001,-124.917452
13233.5263,0.000001,-120.121032
13234.2316,0.000001,-124.444764
13234.9368,0.000000,-129.578734
13235.6421,0.000001,-122.038703
13236.3474,0.000001,-124.191119
13237.0526,0.000000,-130.039774
13237.7579,0.000001,-121.802059
13238.4631,0.000001,-123.978640
13239.1684,0.000000,-128.042695
13239.8737,0.000001,-121.407176
13240.5789,0.000001,-122.242952
13241.2842,0.000000,-126.692234
13241.9894,0.000001,-121.028657
13242.6947,0.000001,-125.764890
13243.4000,0.000000,-129.640730
13244.1052,0.000001,-121.213372
13244.8105,0.000001,-123.225848
13245.5158,0.000000,-136.081576
13246.2210,0.000001,-124.705858
13246.9263,0.000000,-128.133653
13247.6315,0.000000,-136.462936
13248.3368,0.000000,-126.289533
13249.0421,0.000000,-131.971955
13249.7473,0.000000,-133.277729
13250.4526,0.000000,-127.441835
13251.1578,0.000000,-129.902725
13251.8631,0.000000,-135.889534
13252.5684,0.000000,-129.576678
13253.2736,0.000000,-128.706028
13253.9789,0.000000,-131.303025
13254.6842,0.000000,-128.943642
13255.3894,0.000001,-125.745236
13256.0947,0.000000,-129.675982
13256.7999,0.000000,-131.100486
13257.5052,0.000001,-122.424486
13258.2105,0.000001,-123.086586
13258.9157,0.000001,-125.935583
13259.6210,0.000001,-118.810484
13260.3262,0.000001,-121.454056
13261.0315,0.000001,-122.600433
13261.7368,0.000001,-116.680402
13262.4420,0.000001,-119.699493
13263.1473,0.000001,-123.401001
13263.8526,0.000002,-115.185937
13264.5578,0.000001,-116.878401
13265.2631,0.000001,-122.581054
13265.9683,0.000002,-115.405315
13266.6736,0.000001,-117.375294
13267.3789,0.000001,-123.393700
13268.0841,0.000002,-114.178585
13268.7894,0.000001,-116.667082
13269.4946,0.000001,-120.966851
13270.1999,0.000002,-112.903181
13270.9052,0.000002,-115.783507
13271.6104,0.000001,-120.331129
13272.3157,0.000002,-112.896936
13273.0209,0.000002,-115.169658
13273.7262,0.000001,-120.741725
13274.4315,0.000002,-115.685556
13275.1367,0.000001,-118.050740
13275.8420,0.000001,-123.807319
13276.5473,0.000002,-115.726264
13277.2525,0.000001,-119.220548
13277.9578,0.000001,-121.121203
13278.6630,0.000001,-116.773566
13279.3683,0.000001,-120.478099
13280.0736,0.000001,-122.409762
13280.7788,0.000001,-120.703496
13281.4841,0.000000,-126.579598
13282.1893,0.000001,-124.648386
13282.8946,0.000001,-122.992447
13283.5999,0.000001,-124.031124
13284.3051,0.000001,-121.140618
13285.0104,0.000001,-122.976395
13285.7157,0.000001,-122.965857
13286.4209,0.000001,-125.977127
13287.1262,0.000000,-126.103066
13287.8314,0.000001,-120.601665
13288.5367,0.000001,-123.392014
13289.2420,0.000001,-121.307022
13289.9472,0.000001,-117.778572
13290.6525,0.000000,-126.610244
13291.3577,0.000001,-121.042738
13292.0630,0.000001,-118.133448
13292.7683,0.000000,-130.185096
13293.4735,0.000001,-120.250126
13294.1788,0.000001,-118.688533
13294.8841,0.000000,-128.852134
13295.5893,0.000001,-119.039543
13296.2946,0.000001,-117.281146
13296.9998,0.000000,-129.442771
13297.7051,0.000001,-117.146775
13298.4104,0.000001,-119.592662
13299.1156,0.000001,-125.485281
13299.8209,0.000001,-116.836083
13300.5261,0.000001,-120.467058
13301.2314,0.000001,-122.071296
13301.9367,0.000001,-117.731976
13302.6419,0.000001,-123.408274
13303.3472,0.000001,-119.281597
13304.0525,0.000001,-117.436802
13304.7577,0.000000,-130.215078
13305.4630,0.000001,-116.914190
13306.1682,0.000001,-118.577632
13306.8735,0.000000,-131.799612
13307.5788,0.000002,-115.667056
13308.2840,0.000001,-117.246824
13308.9893,0.000000,-133.818780
13309.6945,0.000001,-116.829793
13310.3998,0.000001,-120.651223
13311.1051,0.000001,-125.105858
13311.8103,0.000001,-116.926244
13312.5156,0.000001,-118.778825
13313.2209,0.000001,-124.922546
13313.9261,0.000002,-114.536697
13314.6314,0.000001,-117.486291
13315.3366,0.000000,-129.911077
13316.0419,0.000001,-116.570831
13316.7472,0.000001,-118.286794
13317.4524,0.000000,-128.065727
13318.1577,0.000002,-116.060056
13318.8629,0.000001,-119.135891
13319.5682,0.000000,-129.354973
13320.2735,0.000001,-117.393082
13320.9787,0.000001,-119.890366
13321.6840,0.000000,-128.904220
13322.3893,0.000001,-117.634777
13323.0945,0.000001,-120.520367
13323.7998,0.000000,-130.062571
13324.5050,0.000001,-119.608092
13325.2103,0.000001,-119.203731
13325.9156,0.000001,-124.822968
13326.6208,0.000001,-121.568772
13327.3261,0.000001,-120.639531
13328.0313,0.000001,-125.406620
13328.7366,0.000000,-127.019010
13329.4419,0.000001,-118.234614
13330.1471,0.000000,-126.256235
13330.8524,0.000001,-120.056585
13331.5577,0.000001,-117.341777
13332.2629,0.000001,-123.760627
13332.9682,0.000001,-121.191184
13333.6734,0.000002,-115.609541
13334.3787,0.000001,-124.528957
13335.0840,0.000001,-119.512148
13335.7892,0.000002,-116.256222
13336.4945,0.000001,-122.637367
13337.1997,0.000001,-122.536050
13337.9050,0.000001,-117.348757
13338.6103,0.000001,-122.775893
13339.3155,0.000000,-127.795593
13340.0208,0.000001,-122.816515
13340.7261,0.000000,-129.980163
13341.4313,0.000001,-125.527428
13342.1366,0.000001,-124.520514
13342.8418,0.000000,-135.769440
13343.5471,0.000000,-128.096919
13344.2524,0.000000,-131.054990
13344.9576,0.000000,-126.071785
13345.6629,0.000001,-123.980503
13346.3681,0.000000,-131.536338
13347.0734,0.000001,-121.783720
13347.7787,0.000001,-123.934026
13348.4839,0.000000,-127.449989
13349.1892,0.000001,-120.139612
13349.8945,0.000001,-123.563361
13350.5997,0.000001,-122.322753
13351.3050,0.000001,-119.144265
13352.0102,0.000001,-121.279346
13352.7155,0.000001,-122.730750
13353.4208,0.000001,-119.855622
13354.1260,0.000001,-120.119923
13354.8313,0.000001,-119.170548
13355.5365,0.000001,-120.230558
13356.2418,0.000001,-121.126378
13356.9471,0.000001,-120.217169
13357.6523,0.000001,-123.465096
13358.3576,0.000001,-120.241597
13359.0628,0.000001,-119.630471
13359.7681,0.000001,-120.054619
13360.4734,0.000001,-122.613927
13361.1786,0.000001,-116.567349
13361.8839,0.000001,-119.615500
13362.5892,0.000001,-123.395129
13363.2944,0.000001,-116.652543
13363.9997,0.000001,-117.001535
13364.7049,0.000001,-124.540664
13365.4102,0.000002,-116.237930
13366.1155,0.000002,-115.902250
13366.8207,0.000000,-126.738618
13367.5260,0.000002,-114.586993
13368.2312,0.000002,-113.436225
13368.9365,0.000001,-122.371253
13369.6418,0.000001,-118.953524
13370.3470,0.000002,-114.029824
13371.0523,0.000001,-118.339724
13371.7576,0.000001,-118.954877
13372.4628,0.000002,-114.419889
13373.1681,0.000001,-118.574095
13373.8733,0.000001,-119.577671
13374.5786,0.000002,-114.592832
13375.2839,0.000001,-117.399677
13375.9891,0.000000,-126.405105
13376.6944,0.000002,-114.270662
13377.3996,0.000002,-116.298410
13378.1049,0.000000,-130.379310
13378.8102,0.000001,-117.408199
13379.5154,0.000001,-116.773401
13380.2207,0.000001,-123.396349
13380.9260,0.000001,-122.295572
13381.6312,0.000001,-116.627947
13382.3365,0.000001,-118.437960
13383.0417,0.000001,-121.393721
13383.7470,0.000001,-116.806649
13384.4523,0.000001,-118.285456
13385.1575,0.000001,-121.355184
13385.8628,0.000001,-117.453673
13386.5680,0.000001,-117.014675
13387.2733,0.000002,-116.300245
13387.9786,0.000001,-116.499580
13388.6838,0.000002,-116.022198
13389.3891,0.000002,-113.824668
13390.0944,0.000001,-117.136338
13390.7996,0.000002,-116.088967
13391.5049,0.000002,-112.319900
13392.2101,0.000001,-117.367672
13392.9154,0.000002,-115.894900
13393.6207,0.000003,-110.916110
13394.3259,0.000001,-118.792057
13395.0312,0.000002,-115.946527
13395.7364,0.000003,-112.001592
13396.4417,0.000001,-120.276289
13397.1470,0.000002,-115.247144
13397.8522,0.000003,-111.681056
13398.5575,0.000001,-123.299249
13399.2628,0.000001,-116.601829
13399.9680,0.000002,-114.092931
13400.6733,0.000001,-124.047393
13401.3785,0.000002,-116.044297
13402.0838,0.000002,-114.860758
13402.7891,0.000000,-129.277708
13403.4943,0.000001,-119.284705
13404.1996,0.000001,-119.224092
13404.9048,0.000001,-124.593659
13405.6101,0.000001,-117.771199
13406.3154,0.000001,-118.897126
13407.0206,0.000001,-119.924295
13407.7259,0.000001,-121.510765
13408.4312,0.000000,-126.875066
13409.1364,0.000001,-122.042831
13409.8417,0.000000,-130.806324
13410.5469,0.000001,-125.538050
13411.2522,0.000001,-124.224813
13411.9575,0.000000,-140.936751
13412.6627,0.000001,-120.393434
13413.3680,0.000001,-119.565821
13414.0732,0.000000,-135.525962
13414.7785,0.000001,-119.485834
13415.4838,0.000001,-122.869638
13416.1890,0.000000,-145.638257
13416.8943,0.000001,-123.064853
13417.5996,0.000001,-124.442439
13418.3048,0.000000,-129.728047
13419.0101,0.000001,-123.821173
13419.7153,0.000000,-130.099559
13420.4206,0.000001,-124.713573
13421.1259,0.000001,-121.518220
13421.8311,0.000001,-121.268723
13422.5364,0.000001,-120.593913
13423.2416,0.000001,-120.015266
13423.9469,0.000001,-120.635516
13424.6522,0.000001,-122.052133
13425.3574,0.000001,-124.355899
13426.0627,0.000001,-119.693900
13426.7680,0.000001,-118.126004
13427.4732,0.000001,-123.135367
13428.1785,0.000001,-124.171931
13428.8837,0.000001,-123.580391
13429.5890,0.000000,-130.276125
13430.2943,0.000001,-119.730086
13430.9995,0.000001,-120.038827
13431.7048,0.000000,-130.162063
13432.4100,0.000001,-122.433323
13433.1153,0.000001,-120.165882
13433.8206,0.000000,-133.985455
13434.5258,0.000001,-120.453374
13435.2311,0.000001,-122.952457
13435.9364,0.000001,-125.593313
13436.6416,0.000000,-127.177263
13437.3469,0.000001,-122.543149
13438.0521,0.000001,-124.088426
13438.7574,0.000001,-125.347558
13439.4627,0.000000,-133.069666
13440.1679,0.000001,-121.743637
13440.8732,0.000000,-129.816991
13441.5784,0.000001,-124.333306
13442.2837,0.000001,-123.921301
13442.9890,0.000000,-136.615990
13443.6942,0.000001,-122.158034
13444.3995,0.000001,-118.702261
13445.1047,0.000000,-129.247159
13445.8100,0.000001,-118.542058
13446.5153,0.000001,-119.143900
13447.2205,0.000000,-128.040206
13447.9258,0.000002,-115.839169
13448.6311,0.000002,-115.825128
13449.3363,0.000000,-128.153735
13450.0416,0.000001,-116.680620
13450.7468,0.000001,-118.084770
13451.4521,0.000001,-124.627546
13452.1574,0.000002,-112.983979
13452.8626,0.000002,-114.395251
13453.5679,0.000001,-124.504521
13454.2731,0.000002,-114.661808
13454.9784,0.000001,-117.733982
13455.6837,0.000000,-127.188139
13456.3889,0.000002,-113.900067
13457.0942,0.000002,-116.273140
13457.7995,0.000001,-122.357181
13458.5047,0.000001,-118.423233
13459.2100,0.000000,-126.949514
13459.9152,0.000001,-120.372055
13460.6205,0.000001,-118.001410
13461.3258,0.000001,-118.756837
13462.0310,0.000001,-120.133695
13462.7363,0.000001,-119.440832
13463.4415,0.000002,-115.561669
13464.1468,0.000001,-118.754260
13464.8521,0.000001,-116.627266
13465.5573,0.000003,-111.855327
13466.2626,0.000001,-119.750370
13466.9679,0.000001,-119.321159
13467.6731,0.000002,-112.081168
13468.3784,0.000001,-118.645535
13469.0836,0.000002,-116.457357
13469.7889,0.000002,-112.463384
13470.4942,0.000001,-119.811497
13471.1994,0.000001,-116.965693
13471.9047,0.000002,-114.519048
13472.6099,0.000001,-121.422071
13473.3152,0.000001,-119.282900
13474.0205,0.000002,-115.463024
13474.7257,0.000000,-127.885275
13475.4310,0.000001,-122.311721
13476.1363,0.000001,-122.189011
13476.8415,0.000000,-134.774709
13477.5468,0.000000,-129.115913
13478.2520,0.000001,-122.012214
13478.9573,0.000000,-134.547156
13479.6626,0.000001,-120.046875
13480.3678,0.000001,-121.750456
13481.0731,0.000001,-121.496259
13481.7783,0.000001,-116.490199
13482.4836,0.000002,-115.630209
13483.1889,0.000001,-122.261616
13483.8941,0.000002,-112.879737
13484.5994,0.000002,-113.000084
13485.3047,0.000002,-115.952392
13486.0099,0.000003,-111.743892
13486.7152,0.000003,-111.291152
13487.4204,0.000002,-115.570693
13488.1257,0.000003,-111.200636
13488.8310,0.000002,-112.844698
13489.5362,0.000001,-116.481801
13490.2415,0.000002,-112.141913
13490.9467,0.000002,-113.229519
13491.6520,0.000001,-120.987097
13492.3573,0.000002,-112.053752
13493.0625,0.000002,-114.153943
13493.7678,0.000001,-124.728867
13494.4731,0.000002,-113.919869
13495.1783,0.000002,-114.697083
13495.8836,0.000000,-129.963623
13496.5888,0.000001,-116.844473
13497.2941,0.000002,-115.746594
13497.9994,0.000001,-124.393897
13498.7046,0.000001,-117.868519
13499.4099,0.000002,-115.320530
13500.1151,0.000001,-124.142673
13500.8204,0.000001,-118.980573
13501.5257,0.000002,-116.108076
13502.2309,0.000001,-121.927176
13502.9362,0.000001,-119.069090
13503.6415,0.000001,-117.749863
13504.3467,0.000001,-122.079069
13505.0520,0.000001,-117.782713
13505.7572,0.000001,-119.071099
13506.4625,0.000001,-118.270273
13507.1678,0.000001,-117.050394
13507.8730,0.000001,-117.785486
13508.5783,0.000001,-117.059329
13509.2835,0.000002,-115.102370
13509.9888,0.000002,-114.532454
13510.6941,0.000002,-114.024502
13511.3993,0.000002,-114.410143
13512.1046,0.000002,-114.377922
13512.8099,0.000002,-113.611968
13513.5151,0.000002,-115.242676
13514.2204,0.000002,-115.422069
13514.9256,0.000002,-114.990030
13515.6309,0.000001,-117.376938
13516.3362,0.000002,-115.492306
13517.0414,0.000002,-115.663888
13517.7467,0.000001,-118.756763
13518.4519,0.000001,-116.940619
13519.1572,0.000001,-117.719725
13519.8625,0.000001,-119.983054
13520.5677,0.000001,-117.975691
13521.2730,0.000001,-117.666113
13521.9783,0.000000,-128.962865
13522.6835,0.000001,-118.773927
13523.3888,0.000001,-119.324490
13524.0940,0.000000,-136.224381
13524.7993,0.000001,-119.980027
13525.5046,0.000002,-116.064781
13526.2098,0.000000,-128.767284
13526.9151,0.000001,-119.079290
13527.6203,0.000001,-117.975075
13528.3256,0.000000,-127.744122
13529.0309,0.000001,-121.078044
13529.7361,0.000001,-119.281886
13530.4414,0.000001,-124.348788
13531.1466,0.000001,-123.505176
13531.8519,0.000001,-121.097246
13532.5572,0.000001,-121.867175
13533.2624,0.000001,-121.526150
13533.9677,0.000001,-122.158073
13534.6730,0.000001,-120.144811
13535.3782,0.000001,-123.872456
13536.0835,0.000000,-126.086545
13536.7887,0.000000,-130.893156
13537.4940,0.000001,-124.435618
13538.1993,0.000001,-124.506342
13538.9045,0.000000,-142.343287
13539.6098,0.000001,-125.774081
13540.3150,0.000001,-121.878906
13541.0203,0.000000,-126.451977
13541.7256,0.000001,-119.638935
13542.4308,0.000001,-119.798164
13543.1361,0.000001,-120.081450
13543.8414,0.000001,-116.634614
13544.5466,0.000002,-115.676408
13545.2519,0.000001,-118.250256
13545.9571,0.000002,-113.468554
13546.6624,0.000002,-114.275485
13547.3677,0.000001,-118.199754
13548.0729,0.000002,-112.904494
13548.7782,0.000002,-112.825946
13549.4834,0.000001,-118.719006
13550.1887,0.000003,-111.005938
13550.8940,0.000003,-111.792834
13551.5992,0.000001,-122.685918
13552.3045,0.000002,-112.267618
13553.0098,0.000002,-113.143882
13553.7150,0.000001,-125.863885
13554.4203,0.000002,-113.775166
13555.1255,0.000002,-115.839185
13555.8308,0.000000,-128.086707
13556.5361,0.000002,-115.036050
13557.2413,0.000001,-119.046671
13557.9466,0.000000,-127.659440
13558.6518,0.000001,-118.797509
13559.3571,0.000001,-120.025583
13560.0624,0.000001,-120.722657
13560.7676,0.000001,-120.723853
13561.4729,0.000001,-119.490551
13562.1782,0.000001,-122.276598
13562.8834,0.000001,-124.235981
13563.5887,0.000001,-117.768484
13564.2939,0.000001,-119.107732
13564.9992,0.000001,-122.805603
13565.7045,0.000001,-119.919823
13566.4097,0.000001,-118.582969
13567.1150,0.000001,-125.845768
13567.8202,0.000001,-125.550783
13568.5255,0.000001,-122.971384
13569.2308,0.000001,-122.707282
13569.9360,0.000000,-136.133697
13570.6413,0.000001,-119.070591
13571.3466,0.000001,-119.679514
13572.0518,0.000000,-127.003160
13572.7571,0.000001,-120.926091
13573.4623,0.000001,-119.325415
13574.1676,0.000001,-121.589397
13574.8729,0.000001,-118.557290
13575.5781,0.000001,-116.554464
13576.2834,0.000001,-123.275236
13576.9886,0.000001,-116.906532
13577.6939,0.000001,-118.648218
13578.3992,0.000001,-121.615793
13579.1044,0.000001,-117.438856
13579.8097,0.000001,-117.400555
